lokalita;plocha;kmen;mod_vys
70496029;1;15;19,1
70496029;1;16;24,3
70496029;1;17;17,4
70496654;1;1;9,6
70496654;1;2;7,3
70496654;1;3;7,3
70496990;1;1;15,9
70496990;1;2;15,4
70496990;1;3;19,9
70496990;1;4;17,0
70496990;1;5;17,7
70496990;1;6;15,0
70496990;1;7;14,7
70496990;1;8;19,6
70496990;1;9;18,3
70496990;1;10;14,0
70496990;1;11;13,0
70496990;1;12;16,2
70496990;1;13;15,9
70496990;1;14;19,7
70499663;1;1;7,2
70499663;1;2;9,2
70499663;1;3;12,3
70499663;1;6;33,3
70499663;1;7;25,2
70499663;1;8;24,4
70499663;1;9;23,5
70499663;1;10;25,7
70499663;1;12;6,6
70499663;1;13;7,2
70499663;1;14;8,1
70499663;1;15;10,3
70499663;1;16;8,6
70499671;1;2;27,0
70499671;1;11;16,2
70499671;1;13;29,4
70499671;1;14;29,2
70499791;1;1;26,3
70499791;1;2;25,5
70499791;1;3;24,8
70499791;1;4;24,9
70499791;1;5;24,6
70499791;1;6;20,8
70499791;1;8;24,2
70500808;1;1;10,9
70500808;1;2;20,5
70500808;1;3;20,3
70500808;1;4;14,6
70500808;1;5;29,6
70500808;1;6;18,1
70500808;1;7;13,8
70500808;1;8;12,9
70500808;1;9;17,4
70500808;1;10;22,2
70500808;1;12;17,6
70500808;1;13;28,1
70500880;1;1;24,9
70500880;1;2;13,4
70500880;1;4;12,2
70500880;1;5;16,8
70500880;1;6;25,7
70500880;1;7;15,1
70500880;1;8;20,2
70500880;1;9;11,2
70500880;1;10;17,4
70500880;1;11;18,9
70500880;1;12;25,4
70500880;1;14;16,1
70500880;1;15;26,0
70500880;1;16;13,5
70500936;1;1;19,0
70501008;1;1;22,4
70501008;1;2;23,3
70501008;1;3;24,8
70501008;1;4;21,5
70501008;1;5;20,0
70501008;1;6;17,8
70501008;1;7;15,1
70501008;1;8;24,9
70501008;1;9;22,7
70501008;1;10;19,6
70501008;1;11;13,7
70501008;1;12;15,0
70501008;1;13;16,5
70501008;1;14;21,1
70501008;1;15;20,7
70501008;1;16;21,9
70501008;1;17;22,9
70501008;1;18;21,5
70501008;1;19;13,8
70501008;1;20;22,7
70501008;1;21;14,9
70501008;1;22;21,8
70501008;1;23;23,7
70501785;1;1;34,6
70501785;1;2;37,1
70501785;1;3;35,3
70501785;1;4;23,5
70501785;1;5;35,7
70501785;1;6;30,7
70501785;1;7;23,7
70501785;1;8;7,7
70501785;1;10;35,8
70501785;1;11;34,7
70501785;1;12;36,0
70501785;1;13;13,8
70501977;1;1;28,0
70501977;1;2;27,6
70501977;1;3;27,1
70501977;1;4;23,5
70501977;1;5;17,1
70501977;1;6;26,3
70501977;1;7;30,8
70501977;1;8;27,4
70501977;1;9;25,9
70501977;1;10;29,8
70501977;1;11;26,1
70501977;1;12;27,6
70501977;1;13;27,2
70501977;1;14;25,0
70501977;1;15;25,9
70501977;1;16;24,6
70501977;1;17;28,2
70501977;1;18;30,7
70501977;1;19;28,4
70501977;1;20;30,0
70501977;1;21;16,8
70501977;1;22;16,3
70501977;1;23;28,5
70502834;1;1;21,4
70502834;1;2;27,7
70502834;1;3;29,4
70502834;1;4;30,2
70502834;1;5;29,9
70502834;1;7;29,3
70502834;1;8;17,0
70502834;1;9;26,9
70502834;1;12;28,5
70502834;1;13;31,0
70502834;1;15;29,1
70502834;1;16;30,0
70502834;1;17;29,2
70502994;1;1;24,6
70502994;1;2;12,0
70502994;1;3;18,9
70502994;1;4;18,5
70502994;1;5;16,9
70502994;1;6;11,3
70502994;1;7;13,9
70502994;1;8;15,0
70502994;1;10;17,6
70502994;1;11;13,4
70502994;1;12;15,9
70502994;1;14;14,6
70502994;1;15;12,6
70502994;1;16;18,8
70502994;1;17;14,3
70502994;1;18;17,4
70502994;1;21;18,2
70502994;1;22;16,5
70503098;1;1;20,5
70503098;1;2;14,4
70503098;1;3;11,0
70503098;1;4;12,3
70503098;1;5;23,7
70503098;1;6;11,7
70503098;1;7;15,9
70503098;1;8;20,7
70503098;1;9;15,7
70503098;1;10;17,2
70503098;1;11;25,9
70504653;1;1;18,3
70504653;1;5;23,8
70504653;1;9;18,6
70504653;1;10;16,2
70504653;1;11;14,4
70504653;1;14;8,8
70504653;1;16;18,6
70505045;1;1;18,9
70505045;1;2;16,3
70505045;1;3;21,3
70505045;1;4;21,9
70505045;1;5;21,5
70505045;1;6;18,2
70505045;1;7;15,4
70505045;1;8;18,2
70505045;1;9;14,2
70505045;1;10;14,7
70505045;1;11;20,2
70505045;1;12;21,8
70505781;1;1;23,3
70505781;1;2;24,1
70505781;1;4;22,0
70505781;1;5;28,7
70505781;1;6;28,2
70505781;1;7;24,3
70505781;1;9;17,1
70505781;1;10;23,8
70505781;1;11;26,1
70506862;1;1;35,0
70506862;1;2;17,9
70506862;1;3;23,3
70506862;1;4;30,1
70506862;1;5;21,5
70506862;1;6;17,1
70506862;1;8;25,7
70506862;1;9;20,1
70506862;1;10;22,1
70506862;1;12;9,3
70506862;1;14;7,5
70506862;1;15;7,0
70506862;1;16;11,6
70506862;1;17;11,8
70506862;1;19;16,1
70506862;1;20;14,3
70506862;1;21;13,7
70507799;1;1;26,9
70507799;1;3;30,5
70507799;1;5;33,4
70507799;1;6;32,0
70507799;1;7;33,1
70507799;1;8;28,5
70507799;1;9;32,2
70507799;1;11;32,6
70507799;1;12;31,3
70507799;1;13;26,9
70507975;1;1;26,4
70507975;1;2;26,2
70507975;1;3;27,1
70507975;1;4;19,5
70507975;1;5;11,7
70507975;1;6;28,7
70507975;1;7;26,3
70507975;1;8;28,3
70507975;1;9;26,4
70507975;1;10;27,0
70507975;1;11;24,3
70507975;1;12;20,2
70507975;1;13;20,6
70507975;1;14;23,4
70507975;1;15;18,3
70507975;1;16;27,7
70507975;1;17;28,3
70507975;1;18;30,0
70507975;1;19;27,4
70507975;1;20;26,3
70507975;1;21;28,6
70507975;1;22;29,3
70508007;1;1;23,4
70508007;1;2;13,0
70508007;1;3;11,4
70508007;1;4;15,5
70508007;1;5;12,3
70508007;1;6;11,5
70508007;1;7;17,1
70508007;1;8;16,6
70508007;1;9;11,5
70508007;1;10;13,2
70508007;1;11;16,7
70508007;1;12;16,2
70508007;1;13;15,2
70508007;1;14;11,3
70508007;1;15;11,4
70508007;1;16;18,5
70508007;1;17;14,6
70508007;1;18;18,1
70508007;1;19;12,4
70509016;1;1;16,6
70509016;1;2;14,7
70509016;1;3;11,9
70509016;1;4;13,1
70509016;1;5;13,1
70509016;1;6;14,4
70509016;1;7;7,2
70509016;1;8;17,1
70509016;1;9;14,5
70509016;1;10;12,4
70509016;1;11;12,5
70509016;1;12;17,7
70509016;1;13;17,6
70509064;1;1;11,7
70509064;1;2;5,9
70509064;1;3;14,7
70509064;1;4;15,9
70509064;1;5;13,0
70509064;1;6;8,8
70509064;1;7;11,6
70509064;1;8;13,8
70509064;1;9;12,5
70509064;1;10;16,3
70509064;1;11;7,8
70509064;1;12;14,1
70509064;1;13;14,1
70509064;1;14;13,3
70509064;1;15;10,4
70509064;1;16;15,4
70509064;1;17;14,8
70509080;1;1;14,5
70509080;1;2;15,1
70509080;1;3;10,3
70509080;1;4;11,6
70509080;1;5;11,9
70509080;1;6;9,9
70509080;1;7;11,6
70509080;1;8;12,5
70509080;1;9;11,0
70509080;1;10;13,6
70509080;1;11;11,3
70509080;1;12;8,2
70509080;1;13;8,6
70509080;1;14;13,1
70509080;1;15;12,5
70509080;1;16;11,8
70509080;1;17;8,3
70509080;1;18;12,2
70509080;1;19;11,8
70509687;1;1;12,0
70509839;1;1;29,7
70509839;1;2;25,2
70509839;1;3;30,0
70509839;1;4;27,5
70509839;1;5;24,3
70509839;1;9;26,5
70509839;1;10;36,9
70509839;1;11;30,4
70509839;1;13;32,5
70511072;1;1;23,7
70511072;1;2;16,0
70511072;1;3;19,7
70511072;1;4;22,0
70511072;1;5;12,8
70511072;1;6;18,2
70511072;1;7;15,5
70511072;1;8;19,8
70511072;1;9;21,3
70511072;1;10;19,4
70511072;1;11;13,9
70511072;1;12;18,4
70511072;1;13;14,3
70511072;1;14;16,9
70511072;1;15;19,8
70511072;1;16;18,3
70511072;1;17;18,3
70511072;1;18;16,3
70511072;1;19;19,6
70511072;1;20;20,1
70511096;1;1;17,8
70511096;1;2;17,2
70511096;1;3;18,7
70511096;1;4;20,3
70511096;1;5;9,3
70511096;1;6;14,0
70511096;1;7;19,1
70511096;1;8;15,2
70511096;1;9;18,7
70511096;1;10;15,2
70511096;1;11;19,4
70511096;1;12;15,2
70511096;1;13;18,2
70511096;1;14;15,2
70511096;1;15;14,7
70511096;1;16;20,4
70511096;1;17;17,4
70511096;1;18;24,1
70511096;1;19;19,9
70511096;1;20;18,0
70511096;1;21;17,9
70511096;1;22;14,6
70511961;1;1;11,1
70511961;1;2;5,6
70511961;1;3;11,8
70511961;1;4;10,7
70511961;1;5;9,1
70512057;1;1;20,2
70512057;1;2;18,5
70512057;1;3;21,1
70512057;1;4;22,1
70512057;1;5;18,8
70512057;1;6;20,6
70512057;1;7;16,6
70512057;1;8;19,0
70512057;1;9;20,4
70512057;1;10;19,5
70512057;1;11;19,7
70512770;1;1;14,3
70512770;1;2;21,3
70512770;1;3;17,5
70512770;1;4;21,6
70512770;1;5;14,9
70512770;1;6;30,5
70512770;1;7;21,7
70512770;1;8;15,2
70512770;1;9;14,3
70512770;1;10;29,8
70512770;1;11;22,9
70512770;1;12;20,3
70512770;1;13;19,5
70512770;1;14;12,1
70512770;1;15;13,6
70512770;1;16;19,8
70512770;1;17;12,3
70512882;1;1;9,3
70512882;1;3;16,3
70512882;1;4;15,9
70512882;1;5;15,4
70512882;1;6;16,8
70512882;1;7;8,4
70512882;1;8;15,0
70512882;1;9;20,3
70513824;1;1;27,0
70513824;1;2;28,6
70513824;1;3;32,0
70513824;1;4;28,3
70513824;1;5;27,8
70513824;1;6;23,3
70513824;1;13;31,3
70513824;1;16;31,4
70513824;1;18;31,2
70513952;1;1;5,5
70513952;1;2;7,8
70513952;1;3;15,7
70514841;1;1;28,3
70514841;1;2;31,0
70514841;1;4;31,2
70514841;1;5;28,5
70514841;1;7;28,8
70514841;1;8;28,1
70514841;1;9;24,2
70514841;1;10;20,4
70514841;1;12;28,3
70514841;1;13;28,1
70514841;1;14;27,5
70514841;1;15;27,4
70514841;1;16;28,0
70515762;1;1;16,4
70515762;1;2;11,2
70515762;1;3;12,7
70515762;1;4;14,9
70515762;1;5;15,5
70515762;1;6;11,0
70515762;1;7;16,9
70515762;1;8;16,8
70515762;1;10;12,2
70515762;1;11;16,6
70515762;1;13;12,7
70515762;1;14;10,3
70515762;1;15;17,1
70515762;1;16;13,3
70515762;1;17;14,5
70515762;1;19;25,8
70515762;1;21;10,4
70515762;1;22;13,4
70515834;1;1;27,4
70515834;1;2;13,7
70515834;1;3;33,0
70515834;1;7;27,3
70515834;1;10;33,1
70515834;1;11;23,0
70515834;1;12;27,5
70515834;1;13;28,7
70515834;1;14;27,6
70515834;1;15;18,8
70515834;1;16;20,9
70515898;1;1;7,9
70515898;1;4;7,5
70515898;1;5;9,4
70515898;1;6;20,8
70515898;1;8;8,2
70515898;1;11;20,3
70515978;1;1;11,6
70515978;1;2;6,9
70515978;1;3;9,1
70515978;1;5;11,0
70515978;1;7;25,4
70515986;1;1;13,0
70515986;1;2;9,8
70515986;1;3;31,9
70515986;1;6;28,4
70517891;1;1;26,8
70517891;1;3;24,9
70517891;1;4;20,9
70517891;1;5;27,2
70517891;1;7;25,0
70517891;1;8;13,7
70517891;1;9;25,4
70517891;1;10;24,6
70517891;1;11;31,6
70517891;1;12;25,4
70517891;1;13;27,9
70517891;1;14;17,5
70517891;1;16;21,4
70517891;1;17;11,3
70517891;1;18;19,9
70517891;1;19;22,1
70517891;1;20;29,5
70517891;1;21;26,8
70517891;1;22;25,6
70517891;1;23;27,1
70517891;1;24;25,7
70518940;1;1;19,5
70518940;1;2;16,8
70518940;1;3;33,2
70518940;1;4;6,5
70518940;1;5;6,2
70518940;1;7;8,9
70518940;1;10;6,3
70519044;1;1;19,8
70519044;1;2;20,9
70519044;1;3;28,2
70519044;1;4;24,8
70519044;1;5;20,2
70519044;1;6;19,3
70519044;1;7;21,2
70519044;1;8;25,1
70519044;1;9;29,7
70519044;1;10;19,5
70519044;1;11;20,8
70519044;1;12;20,0
70519044;1;13;18,5
70519044;1;14;23,2
70519044;1;15;19,9
70519044;1;16;25,8
70519044;1;17;29,6
70519060;1;1;12,6
70519060;1;2;15,2
70519060;1;3;13,6
70519060;1;4;13,3
70519060;1;5;10,3
70519060;1;6;8,4
70519060;1;7;9,5
70519060;1;8;11,3
70519060;1;9;14,7
70519060;1;10;12,8
70519060;1;11;13,8
70519060;1;12;14,1
70519060;1;13;12,3
70519060;1;14;10,4
70519100;1;1;7,3
70519100;1;2;4,9
70519100;1;3;33,1
70519822;1;1;24,9
70519822;1;2;23,6
70519822;1;3;18,6
70519822;1;4;26,7
70519822;1;5;27,1
70519822;1;6;27,2
70519822;1;7;26,7
70519822;1;8;26,0
70519822;1;9;17,5
70519822;1;10;24,5
70519822;1;11;26,6
70519822;1;12;29,0
70519822;1;13;23,2
70519822;1;14;27,5
70519822;1;15;26,1
70519822;1;17;27,0
70519822;1;18;26,9
70520783;1;1;32,0
70520783;1;2;17,8
70520783;1;3;29,2
70520783;1;4;23,9
70520783;1;6;30,6
70520783;1;7;31,6
70520783;1;8;27,8
70520783;1;10;24,8
70520783;1;11;24,0
70520783;1;12;21,9
70520783;1;13;24,6
70520783;1;14;21,6
70520783;1;15;30,8
70520999;1;1;17,8
70520999;1;4;21,3
70520999;1;5;27,2
70520999;1;6;30,8
70521880;1;1;24,9
70521880;1;2;24,6
70521880;1;3;27,7
70521880;1;4;26,7
70521880;1;5;27,9
70521880;1;8;28,9
70521880;1;9;27,6
70521880;1;10;23,6
70521880;1;11;23,8
70521880;1;12;19,3
70521880;1;13;25,6
70522096;1;1;19,8
70522096;1;2;20,4
70522096;1;3;16,8
70522096;1;4;18,3
70522096;1;5;16,6
70522096;1;6;23,1
70522096;1;7;17,2
70522096;1;8;23,7
70522096;1;9;23,0
70522096;1;10;19,6
70522096;1;11;22,5
70522096;1;13;20,3
70522096;1;14;18,9
70522096;1;15;18,9
70522096;1;16;20,6
70522921;1;1;28,9
70522921;1;6;29,8
70522921;1;11;30,2
70522921;1;13;18,4
70522921;1;14;28,2
70522921;1;16;29,7
70522921;1;17;30,3
70523817;1;1;11,0
70523817;1;2;15,5
70523817;1;3;16,1
70523817;1;4;18,7
70523817;1;5;16,2
70523817;1;6;12,5
70523817;1;7;16,0
70523817;1;8;18,1
70523817;1;9;9,0
70523817;1;10;19,0
70523817;1;11;17,8
70523817;1;12;15,6
70523817;1;13;17,0
70523817;1;14;20,8
70523817;1;15;11,2
70523817;1;16;9,4
70523817;1;17;17,7
70523817;1;18;26,6
70523817;1;19;25,8
70523913;1;2;27,7
70523913;1;4;32,6
70523913;1;5;30,8
70523913;1;6;16,7
70523913;1;7;31,7
70523913;1;8;27,4
70523913;1;12;29,9
70523913;1;13;22,1
70523913;1;14;31,4
70523913;1;15;27,4
70523913;1;16;29,8
70523913;1;17;28,6
70523913;1;18;19,6
70524930;1;4;19,6
70524930;1;8;17,5
70524930;1;11;22,0
70524930;1;13;21,5
70524930;1;15;21,9
70524954;1;4;9,4
70524954;1;6;11,1
70524954;1;7;15,9
70526940;1;1;33,8
70526940;1;4;26,7
70526940;1;5;36,4
70526940;1;6;36,2
70526940;1;8;37,1
70527076;1;1;9,1
70527076;1;2;22,3
70527076;1;3;16,2
70527076;1;4;18,6
70527076;1;5;10,1
70527076;1;6;7,0
70527076;1;7;8,9
70527076;1;8;17,5
70527973;1;1;32,6
70527973;1;2;32,9
70527973;1;3;31,5
70527973;1;4;21,9
70527973;1;5;17,3
70527973;1;6;32,5
70527973;1;7;35,0
70527973;1;8;30,8
70527973;1;9;22,7
70527973;1;10;21,2
70527973;1;11;21,5
70527973;1;14;22,1
70527973;1;15;31,9
70527973;1;16;32,4
70527973;1;17;23,0
70527973;1;18;36,4
70527973;1;19;35,4
70527973;1;20;22,3
70527973;1;21;22,7
70528061;1;1;17,8
70528061;1;2;13,7
70528061;1;3;12,5
70528061;1;4;11,0
70528061;1;5;13,9
70528061;1;6;33,6
70528061;1;7;32,4
70528061;1;8;27,2
70528061;1;9;8,0
70528061;1;10;8,8
70528061;1;11;9,6
70528061;1;12;10,5
70528061;1;13;12,3
70528061;1;14;16,4
70528061;1;15;24,0
70528814;1;1;23,7
70528814;1;2;30,2
70528814;1;3;26,6
70528814;1;4;19,8
70528814;1;5;26,3
70528814;1;7;23,5
70528814;1;11;30,7
70528814;1;12;22,2
70528814;1;13;30,3
70528814;1;14;23,3
70529022;1;1;27,9
70529022;1;2;22,0
70529022;1;4;14,8
70529022;1;5;13,7
70529022;1;6;14,7
70529022;1;7;15,1
70529022;1;8;13,8
70530032;1;1;33,3
70530032;1;4;35,7
70530032;1;5;10,4
70530032;1;6;11,0
70530032;1;7;13,3
70530032;1;8;21,8
70530032;1;9;21,4
70530929;1;1;28,0
70530929;1;2;16,4
70530929;1;3;27,8
70530929;1;4;31,0
70530929;1;5;20,7
70530929;1;6;17,2
70530929;1;7;32,0
70530929;1;8;16,8
70530929;1;9;18,1
70530929;1;10;31,6
70530929;1;11;26,3
70530929;1;12;25,7
70530929;1;13;26,8
70531089;1;1;11,6
70531089;1;2;11,7
70531089;1;3;13,8
70531089;1;4;13,5
70531089;1;5;13,3
70531089;1;6;15,8
70531089;1;7;9,7
70531826;1;1;26,3
70531826;1;4;23,3
70531826;1;5;25,2
70531826;1;6;22,9
70531826;1;7;22,0
70531826;1;8;23,7
70531826;1;11;25,4
70531826;1;13;26,8
70531826;1;14;24,8
70532042;1;1;10,6
70532042;1;2;10,9
70532042;1;3;15,0
70532042;1;4;11,3
70532042;1;5;14,6
70532042;1;7;13,7
70532042;1;9;14,2
70532042;1;10;6,1
70532042;1;12;10,8
70532042;1;13;8,8
70532042;1;14;11,4
70532042;1;16;10,5
70532042;1;17;10,4
70532042;1;18;10,4
70532042;1;19;12,1
70532042;1;20;6,4
70532899;1;1;12,0
70532899;1;2;8,1
70532899;1;3;16,6
70532899;1;4;17,1
70532899;1;5;16,5
70532899;1;6;17,4
70532899;1;7;15,6
70532899;1;8;14,3
70532899;1;9;14,5
70532899;1;10;18,0
70532899;1;11;15,1
70532899;1;12;13,7
70532899;1;13;14,9
70532899;1;14;17,3
70532899;1;15;10,9
70532899;1;16;13,3
70532899;1;17;12,9
70532899;1;19;17,2
70532899;1;20;20,5
70532899;1;21;15,9
70532899;1;22;15,6
70532899;1;23;18,4
70532899;1;24;15,1
70534910;1;1;19,2
70534910;1;2;14,7
70534910;1;3;15,7
70534910;1;4;16,7
70534910;1;5;17,9
70534910;1;6;23,7
70534910;1;7;15,0
70534910;1;8;10,8
70534910;1;9;12,7
70534910;1;10;16,4
70534910;1;11;14,7
70534910;1;12;15,0
70534910;1;13;15,1
70534910;1;14;13,8
70534910;1;15;15,1
70534910;1;16;19,4
70534910;1;17;9,1
70534910;1;18;16,8
70534950;1;1;36,3
70534950;1;2;35,1
70534950;1;3;26,7
70534950;1;4;29,1
70534958;1;1;13,6
70534958;1;2;26,7
70534958;1;3;30,1
70534958;1;4;30,3
70536889;1;1;13,2
70536889;1;2;12,6
70536889;1;3;11,4
70536889;1;7;15,6
70536889;1;9;15,3
70536889;1;11;10,5
70536889;1;12;8,2
70536889;1;13;14,9
70536889;1;15;9,7
70536889;1;18;16,5
70536889;1;19;15,7
70536889;1;21;16,4
70536889;1;22;14,1
70536889;1;23;30,3
70536889;1;25;17,1
70536985;1;1;24,8
70536985;1;3;34,1
70536985;1;5;34,5
70536985;1;7;34,3
70536985;1;9;31,9
70536985;1;10;29,7
70537073;1;1;5,9
70538999;1;2;19,9
70538999;1;3;18,9
70538999;1;4;21,4
70538999;1;6;18,9
70538999;1;7;15,1
70538999;1;8;14,9
70538999;1;10;12,8
70538999;1;11;12,0
70538999;1;13;17,5
70540920;1;1;19,1
70540920;1;2;11,4
70540920;1;3;16,5
70540920;1;4;17,8
70540920;1;5;33,4
70540920;1;6;33,7
70540920;1;7;34,3
70540920;1;8;32,2
70540920;1;9;25,0
70540920;1;10;18,0
70540920;1;11;15,8
70540920;1;12;20,9
70540920;1;13;13,3
70540920;1;14;11,4
70540920;1;15;12,6
70540920;1;16;10,5
70540920;1;17;18,0
70540920;1;18;16,5
70540920;1;19;15,6
70540920;1;20;15,7
70540920;1;21;12,1
70540920;1;22;15,9
70540920;1;23;18,1
70540920;1;24;11,1
70540920;1;25;10,5
70540920;1;26;15,1
70541096;1;1;18,0
70541096;1;2;22,8
70541096;1;3;19,5
70541096;1;4;13,7
70541096;1;5;24,0
70541096;1;6;22,1
70541096;1;7;15,9
70541096;1;8;14,1
70541096;1;9;22,5
70541096;1;10;23,4
70541096;1;11;13,0
70541096;1;12;22,2
70541096;1;13;17,4
70541096;1;14;17,4
70541096;1;15;20,2
70541096;1;16;22,3
70541112;1;1;24,7
70541112;1;2;26,0
70541112;1;3;26,9
70541112;1;4;24,2
70541112;1;5;25,3
70541112;1;6;17,0
70541112;1;7;24,6
70541112;1;8;19,7
70541112;1;9;18,0
70541112;1;10;21,9
70541112;1;11;24,9
70541112;1;12;23,5
70541112;1;13;23,2
70541112;1;14;26,6
70541112;1;15;25,0
70541112;1;16;25,6
70541112;1;17;24,7
70541112;1;18;25,7
70541112;1;19;25,2
70542986;1;1;29,2
70542986;1;2;33,3
70542986;1;3;29,2
70542986;1;10;29,8
70542986;1;19;32,1
70545092;1;1;32,9
70545092;1;2;32,4
70545092;1;3;5,4
70551112;1;1;35,5
70551112;1;2;29,7
70551112;1;3;35,4
70551112;1;4;32,4
70551112;1;5;34,1
70551112;1;6;34,0
70551112;1;7;35,6
70551112;1;8;23,9
70551112;1;9;28,3
70551112;1;10;31,6
70551112;1;11;27,8
70551112;1;12;29,3
70551112;1;13;30,5
70551112;1;14;28,1
70551112;1;15;29,5
70556935;1;1;23,2
70556935;1;2;14,4
70556935;1;3;22,3
70556935;1;4;30,5
70556935;1;5;17,8
70556935;1;6;10,9
70556935;1;7;16,5
70556935;1;8;18,5
70556935;1;9;21,4
70556935;1;10;8,2
70556935;1;11;10,2
70556935;1;12;12,1
70556935;1;13;17,9
70556935;1;14;15,6
70557999;1;1;16,8
70557999;1;3;16,6
70557999;1;4;13,6
70557999;1;5;19,7
70557999;1;6;16,1
70557999;1;7;14,8
70557999;1;8;16,3
70557999;1;9;14,1
70557999;1;10;18,1
70557999;1;11;14,7
70557999;1;12;18,8
70557999;1;14;18,2
70557999;1;15;25,1
70557999;1;16;17,5
70557999;1;17;22,5
70557999;1;18;15,6
70557999;1;19;14,7
70557999;1;20;23,5
70557999;1;21;16,7
70557999;1;22;16,7
70557999;1;23;15,3
70557999;1;24;16,6
70557999;1;25;24,0
70557999;1;26;20,4
70562964;1;2;32,0
70562964;1;5;29,8
70564942;1;1;32,6
70564942;1;2;31,2
70564942;1;4;25,6
70564942;1;6;24,4
70564942;1;7;29,7
70564942;1;8;22,5
70564942;1;9;30,4
70564942;1;10;32,4
70564942;1;11;30,7
70564942;1;12;25,3
70564942;1;15;28,7
70564942;1;16;24,1
70564942;1;17;28,6
70564942;1;18;16,0
70564942;1;19;32,6
70564942;1;20;15,0
70564942;1;21;22,6
70564942;1;22;25,7
70564942;1;24;31,9
70564942;1;27;26,1
70564998;1;1;11,7
70564998;1;5;30,2
70564998;1;6;11,5
70564998;1;7;13,3
70564998;1;9;12,5
70566976;1;2;8,3
70566976;1;3;8,9
70566976;1;4;15,4
70566976;1;5;13,7
70566976;1;8;32,2
70570971;1;1;30,1
70570971;1;2;35,6
70570971;1;4;29,0
70570971;1;5;27,1
70570971;1;6;37,1
70570971;1;8;28,8
70570971;1;10;29,0
70570971;1;11;33,4
70572957;1;1;38,2
70572957;1;2;33,4
70572957;1;3;34,7
70572957;1;4;30,0
70572957;1;5;31,6
70572957;1;7;31,7
70572957;1;9;33,1
70572957;1;10;31,7
70572957;1;11;31,1
70572957;1;12;33,8
70573948;1;2;26,5
70574989;1;1;16,4
70574989;1;2;33,1
70574989;1;3;25,5
70574989;1;4;13,9
70574989;1;6;32,5
70574989;1;8;34,8
70574989;1;9;36,8
70574989;1;10;33,8
70574989;1;14;35,1
70578977;1;1;25,7
70578977;1;13;7,6
70580987;1;1;19,0
70580987;1;2;28,9
70580987;1;3;31,1
70580987;1;4;19,0
70580987;1;5;23,9
70580987;1;6;19,0
70580987;1;7;24,5
70580987;1;8;26,5
70580987;1;9;22,2
70580987;1;10;22,1
70580987;1;11;20,9
70580987;1;12;26,9
70580987;1;13;27,5
70580987;1;14;27,6
70580987;1;15;19,4
70580987;1;16;25,8
70580987;1;17;22,4
70581955;1;1;28,2
70581955;1;2;16,1
70581955;1;3;26,0
70581955;1;4;30,9
70581955;1;6;26,6
70581955;1;7;26,4
70581955;1;8;28,1
70581955;1;12;26,8
70581955;1;13;20,4
70582916;1;1;10,4
70582916;1;2;8,4
70582916;1;3;9,6
70582916;1;4;6,8
70582916;1;5;11,0
70582916;1;6;11,2
70582916;1;7;12,2
70582916;1;10;27,1
70582916;1;11;25,1
70582916;1;12;28,6
70582916;1;15;12,5
70584934;1;1;26,8
70584934;1;2;34,0
70584934;1;3;19,9
70584934;1;5;33,4
70584934;1;6;30,3
70584934;1;7;20,8
70584934;1;8;32,5
70584934;1;9;28,2
70584934;1;10;13,2
70584934;1;11;36,2
70585944;1;1;24,9
70585944;1;3;27,9
70585944;1;4;22,3
70585944;1;5;23,6
70585944;1;9;33,0
70585944;1;10;24,6
70585944;1;11;26,1
70585944;1;12;18,2
70585944;1;13;33,2
70585944;1;18;20,2
70585944;1;19;27,4
70585944;1;22;21,5
70585944;1;23;27,2
70592942;1;1;30,7
70592942;1;2;29,1
70592942;1;3;29,6
70592942;1;4;30,9
70592942;1;5;35,8
70592942;1;9;34,5
70592942;1;11;29,5
70592942;1;12;27,4
70592942;1;13;30,3
70592942;1;15;17,7
70592942;1;17;22,6
70592942;1;18;28,5
70592942;1;20;29,5
70592942;1;21;30,8
70592942;1;22;19,6
70592942;1;23;20,2
70594959;1;1;33,1
70594959;1;2;30,0
70594959;1;3;27,5
70594959;1;4;29,4
70594959;1;5;30,6
70594959;1;6;29,0
70594959;1;8;19,0
70594959;1;10;25,5
70594959;1;11;23,5
70594959;1;12;25,2
70594959;1;13;28,8
70594959;1;14;31,2
70594983;1;1;28,9
70594983;1;3;27,7
70594983;1;4;26,8
70594983;1;7;27,8
70594983;1;8;28,4
70594983;1;9;28,8
70594983;1;10;26,7
70594983;1;11;28,7
70594983;1;12;30,5
70594983;1;13;28,2
70594983;1;14;13,1
70594983;1;16;28,6
70594983;1;17;28,2
70594983;1;19;25,7
70594983;1;20;30,0
70594983;1;21;24,0
70594983;1;22;26,5
70594983;1;24;21,9
70594983;1;25;24,0
70594983;1;26;25,7
70594983;1;28;31,4
70594991;1;1;18,4
70594991;1;2;14,3
70594991;1;3;14,5
70594991;1;4;18,6
70594991;1;5;20,5
70594991;1;6;16,6
70594991;1;7;13,6
70594991;1;8;25,3
70594991;1;9;10,9
70594991;1;11;21,4
70594991;1;12;16,6
70594991;1;13;20,9
70594991;1;14;21,1
70594991;1;15;22,6
70594991;1;16;25,8
70594991;1;17;21,0
70594991;1;18;21,1
70594991;1;19;20,1
70594991;1;20;18,5
70594991;1;21;18,1
70594991;1;22;15,7
70594991;1;23;18,8
70594991;1;24;11,3
70596977;1;1;27,5
70596977;1;2;25,2
70596977;1;3;30,4
70596977;1;4;28,3
70596977;1;5;21,6
70596977;1;6;23,8
