lokalita;plocha;kmen;dr_zkr;x_m;y_m;azimut_km;vzd_km;opak_ident_km;parez;pol_parez;vyklizeni_km;sous;zlom_vyvrat;dvojak;kmen_pred;parez_pred;sous_pred;zlom_vyvrat_pred;tloustka_km;mvyska;mod_vys;tloustka_km_pred;mvyska_pred;mod_vys_pred;pno;pno_pred;vzornik2;vzornik2_pred;d13_depl;mod_vys_depl;pozn_km
40000011;1;14;BK;-6,87;-9,32;216,4;11,58;;100;100;100;100;100;100;0;;;;30,6;23,1;23,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000011;1;15;BK;-7,2;-7,33;224,5;10,27;;100;100;100;100;100;100;0;;;;30,5;0,0;23,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000011;1;16;OS;11,73;-1,85;99,0;11,87;;100;100;100;100;100;100;0;;;;30,4;0,0;26,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000011;1;17;BK;2,22;-1,81;129,2;2,86;;100;100;100;100;100;100;0;;;;7,6;0,0;11,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000012;1;1;BO;-2,34;3,81;328,4;4,47;;400;100;100;100;100;100;1;100;;;15,2;0,0;13,3;12,9;10,3;11,7;0,0;0,0;N;N;0,0;0,0;
40000012;1;2;BO;-4,07;-0,02;269,7;4,07;;100;100;100;100;100;100;2;100;;;16,7;0,0;14,2;12,8;13,7;11,6;0,0;0,0;N;N;0,0;0,0;
40000012;1;3;BO;-6,54;0,31;272,7;6,55;;100;100;100;100;100;100;3;100;;;14,4;0,0;12,8;12,1;0,0;11,1;0,0;0,0;N;N;0,0;0,0;
40000012;1;4;BR;-6,7;-0,87;262,6;6,76;;100;100;100;100;100;100;4;100;;;21,3;13,5;16,6;13,6;12,7;12,5;0,0;0,0;N;N;0,0;0,0;
40000012;1;5;MD;-4,99;-4,51;227,9;6,73;;400;100;100;100;100;100;5;100;;;16,3;0,0;15,7;14,5;13,2;14,1;0,0;0,0;N;N;0,0;0,0;
40000012;1;6;BO;-1,34;-5,81;193,0;5,96;;400;100;100;100;100;100;6;100;;;14,6;0,0;12,9;12,9;0,0;11,7;0,0;0,0;N;N;0,0;0,0;
40000012;1;7;BO;0,13;-1,91;176,1;1,91;;100;100;100;100;100;100;7;100;;;22,5;14,6;16,8;13,7;0,0;12,3;0,0;0,0;A;A;0,0;0,0;
40000012;1;8;BO;3,53;-4,71;143,1;5,89;;400;100;100;100;100;100;8;100;;;22,5;0,0;16,8;19,1;12,5;15,4;0,0;0,0;N;N;0,0;0,0;
40000012;1;9;BO;5,18;-4,03;127,9;6,56;;100;100;100;100;100;100;9;100;;;25,2;0,0;17,8;16,8;0,0;14,2;0,0;0,0;N;N;0,0;0,0;
40000012;1;10;BO;4,89;-4,86;134,8;6,89;;400;100;100;100;100;100;10;100;;;13,9;0,0;12,4;13,9;0,0;12,4;0,0;0,0;N;N;0,0;0,0;
40000012;1;11;BO;0,21;6,08;2,0;6,08;;100;100;100;100;100;100;0;100;;;17,5;16,3;14,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000012;1;12;BO;-0,96;6,63;351,8;6,7;;400;100;100;100;100;100;0;100;;;12,4;0,0;11,3;0,0;0,0;0,0;0,0;0,0;N;N;12,0;14,4;
40000012;1;13;BR;-4,85;-3,8;231,9;6,16;;100;100;100;100;100;100;0;100;;;19,4;0,0;15,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000012;1;14;BO;4,21;5,33;38,3;6,79;;100;100;100;100;100;100;0;;;;15,4;0,0;13,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000013;1;1;DBZ;0,4;1,3;17,1;1,36;;100;100;100;100;100;100;1;100;;;13,4;14,2;13,3;11,2;11,3;11,7;0,0;0,0;A;A;0,0;0,0;
40000013;1;2;BK;0,45;5,42;4,7;5,44;;100;100;100;100;100;100;2;100;;;17,5;13,2;15,2;14,5;12,3;13,4;0,0;0,0;N;N;0,0;0,0;
40000013;1;3;MD;1,95;5,1;20,9;5,46;;400;100;100;100;100;100;3;100;;;41,6;0,0;28,7;41,6;28,1;28,7;0,0;0,0;A;A;0,0;0,0;
40000013;1;4;BO;2,46;11,82;11,8;12,07;;100;100;100;100;100;100;4;100;;;32,9;24,7;24,2;30,8;23,9;23,8;0,0;0,0;N;N;0,0;0,0;
40000013;1;5;DBZ;5,1;7,89;32,9;9,39;;100;100;100;100;100;100;5;100;;;36,7;21,6;21,1;34,2;20,7;20,7;0,0;0,0;N;N;0,0;0,0;
40000013;1;6;DBZ;5,86;5,56;46,5;8,08;;100;100;100;100;100;100;6;100;;;39,2;21,3;21,5;36,8;20,1;21,2;0,0;0,0;N;N;0,0;0,0;
40000013;1;7;DBZ;1,92;-0,008;90,2;1,92;;100;100;100;100;100;100;7;100;;;12,3;12,0;12,5;9,5;0,0;10,1;0,0;0,0;A;N;0,0;0,0;
40000013;1;8;LP;0,76;-0,65;130,5;1,0;;100;100;100;100;100;100;8;100;;;14,1;11,0;12,3;10,4;10,2;9,6;0,0;0,0;A;A;0,0;0,0;
40000013;1;9;SM;5,48;-1,91;109,2;5,8;;400;100;100;100;100;100;9;100;;;28,3;0,0;23,6;28,3;23,1;23,6;0,0;0,0;N;N;0,0;0,0;
40000013;1;10;DBZ;5,87;-6,17;136,4;8,52;;100;100;100;100;100;100;10;100;;;34,8;0,0;20,8;33,0;0,0;20,5;0,0;0,0;N;N;0,0;0,0;
40000013;1;11;SM;1,46;-9,15;170,9;9,27;;400;100;100;100;100;100;11;100;;;31,9;0,0;25,1;31,9;0,0;25,1;0,0;0,0;N;N;0,0;0,0;
40000013;1;12;SM;-2,72;-6,16;203,8;6,73;;400;100;100;;100;100;12;100;;;34,5;0,0;25,9;33,9;0,0;25,7;0,0;0,0;N;N;0,0;0,0;
40000013;1;13;SM;-5,93;-2,19;249,7;6,32;;400;100;100;100;100;100;13;100;;;35,9;0,0;26,4;35,9;26,7;26,4;0,0;0,0;N;N;0,0;0,0;
40000013;1;14;SM;-7,9;1,86;283,2;8,12;;400;100;100;100;100;100;14;100;;;46,1;0,0;28,9;45,6;28,8;28,8;0,0;0,0;N;N;0,0;0,0;
40000013;1;15;LP;-1,61;1,89;319,6;2,48;;100;100;100;100;100;100;15;100;;;11,7;0,0;10,6;8,7;9,4;8,2;0,0;0,0;N;N;0,0;0,0;
40000013;1;16;LP;-1,31;-0,51;248,7;1,41;;100;100;100;100;100;100;16;100;;;9,3;8,7;8,7;7,0;0,0;6,7;0,0;0,0;A;N;0,0;0,0;
40000013;1;17;LP;-4,44;4,32;314,2;6,19;;400;100;100;100;100;100;17;100;;;12,9;0,0;11,5;12,9;10,6;11,5;0,0;0,0;N;N;0,0;0,0;
40000013;1;18;BO;-3,79;8,07;334,8;8,92;;400;100;100;100;100;100;18;100;;;37,7;0,0;25,2;37,7;24,5;25,2;0,0;0,0;N;N;0,0;0,0;
40000013;1;19;LP;-0,92;-6,64;187,9;6,7;;100;100;100;100;100;100;0;;;;15,7;0,0;13,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000013;1;20;DBZ;-1,28;0,46;289,8;1,36;;100;100;100;100;100;100;0;;;;8,1;0,0;8,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000013;1;21;LP;-1,92;3,03;327,6;3,59;;100;100;100;100;100;100;0;;;;13,6;11,7;12,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000014;1;1;DBZ;1,29;-1,21;133,2;1,77;;100;100;100;100;100;100;1;100;;;16,8;15,8;14,7;15,5;0,0;14,1;0,0;0,0;A;A;0,0;0,0;
40000014;1;2;LP;0,07;-1,04;176,1;1,04;;100;100;100;100;100;100;2;100;;;13,6;9,7;12,6;13,3;8,9;12,3;0,0;0,0;A;A;0,0;0,0;
40000014;1;3;DBZ;0,02;-3,69;179,7;3,69;;100;100;100;100;100;100;3;100;;;30,6;18,8;18,7;26,7;16,2;17,9;0,0;0,0;A;A;0,0;0,0;
40000014;1;4;DBZ;1,95;-4,44;156,3;4,85;;100;100;100;100;100;100;4;100;;;21,5;0,0;16,5;17,5;15,3;15,1;0,0;0,0;N;N;0,0;0,0;
40000014;1;5;LP;-3,35;3,72;318,0;5,01;;100;100;100;100;100;100;5;100;;;24,0;0,0;18,9;20,7;0,0;17,2;0,0;0,0;N;N;0,0;0,0;
40000014;1;6;JS;-1,44;6,11;346,7;6,28;;100;100;100;100;100;100;6;100;;;18,3;0,0;15,8;14,4;12,0;13,1;0,0;0,0;N;N;0,0;0,0;
40000014;1;7;LP;-0,36;4,97;355,9;4,98;;100;100;100;100;100;100;7;100;;;12,6;0,0;11,8;12,2;0,0;11,5;0,0;0,0;N;N;0,0;0,0;
40000014;1;8;DBZ;0,55;2,71;11,5;2,77;;100;100;100;100;100;100;8;100;;;13,5;0,0;13,0;11,8;0,0;11,9;0,0;0,0;N;N;0,0;0,0;
40000014;1;9;LP;0,21;1,5;8,0;1,51;;100;100;100;100;100;200;9;100;;;9,4;11,5;9,0;9,2;10,7;8,9;0,0;0,0;A;A;0,0;0,0;
40000014;1;10;LP;-0,26;1,39;349,4;1,41;;100;100;100;100;100;200;10;100;;;16,8;15,8;14,8;16,1;0,0;14,4;0,0;0,0;A;A;0,0;0,0;
40000014;1;11;LP;1,88;0,39;78,3;1,92;;100;100;100;100;100;100;11;100;;;19,4;18,1;16,4;16,2;13,8;14,4;0,0;0,0;A;A;0,0;0,0;
40000014;1;12;LP;4,18;4,24;44,6;5,95;;100;100;100;100;100;100;12;100;;;14,8;14,3;13,4;13,8;0,0;12,7;0,0;0,0;N;N;0,0;0,0;
40000014;1;13;LP;6,15;2,8;65,5;6,76;;400;100;200;100;100;100;13;100;;;17,1;0,0;15,0;16,1;0,0;14,4;0,0;0,0;N;N;0,0;0,0;tezba asi singletrackari
40000014;1;14;DBZ;4,15;1,2;73,9;4,32;;100;100;100;100;100;100;14;100;;;22,7;19,5;16,9;19,9;0,0;16,0;0,0;0,0;N;N;0,0;0,0;
40000014;1;15;DBZ;3,14;-1,64;117,6;3,54;;100;100;100;100;100;100;15;100;;;20,8;14,4;16,3;18,4;13,6;15,4;0,0;0,0;N;N;0,0;0,0;
40000014;1;16;DBZ;1,12;4,04;15,5;4,19;;100;100;100;100;100;100;0;100;;;13,5;13,2;13,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000014;1;17;MD;1,49;-2,57;149,9;2,97;;100;100;100;200;100;100;0;;;;10,1;0,0;11,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000014;1;18;BO;-1,62;-11,88;187,8;11,99;;100;100;100;100;100;100;0;;;;33,4;0,0;20,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000015;1;1;BO;-2,04;0,55;285,1;2,11;;400;100;100;100;100;100;1;100;;;13,9;0,0;13,9;13,8;0,0;13,8;0,0;0,0;A;A;0,0;0,0;
40000015;1;2;BO;-5,72;0,48;274,8;5,74;;400;100;100;100;100;100;2;100;;;20,0;0,0;17,8;18,9;16,9;17,2;0,0;0,0;N;N;0,0;0,0;
40000015;1;3;BO;-5,81;3,61;301,9;6,84;;100;100;100;100;100;100;3;100;;;20,8;18,4;18,2;17,5;0,0;16,4;0,0;0,0;N;N;0,0;0,0;
40000015;1;4;BO;-3,35;2,04;301,3;3,92;;400;100;100;100;100;100;4;100;;;14,5;0,0;14,4;13,4;0,0;13,5;0,0;0,0;N;N;0,0;0,0;
40000015;1;5;BO;-1,91;2,12;318,0;2,85;;400;100;100;100;100;100;5;100;;;14,2;0,0;14,1;14,1;14,0;14,0;0,0;0,0;N;N;0,0;0,0;
40000015;1;6;DBZ;-2,18;3,38;327,2;4,02;;100;100;100;100;100;100;6;100;;;16,6;15,7;16,2;13,9;16,1;14,6;0,0;0,0;N;N;0,0;0,0;15,67 je realne
40000015;1;7;BO;-4,4;4,95;318,4;6,62;;100;100;100;100;100;100;7;100;;;17,8;16,8;16,6;15,2;16,0;14,9;0,0;0,0;N;N;0,0;0,0;
40000015;1;8;MD;-2,02;6,23;342,0;6,55;;100;100;100;100;100;100;8;100;;;25,1;0,0;19,8;24,4;18,4;19,4;0,0;0,0;N;N;0,0;0,0;
40000015;1;9;BO;1,32;5,31;14,0;5,47;;400;100;100;100;100;100;9;100;;;12,2;0,0;12,4;12,1;0,0;12,4;0,0;0,0;N;N;0,0;0,0;
40000015;1;10;BO;3,18;5,36;30,7;6,23;;400;100;100;100;100;100;10;100;;;19,2;0,0;17,4;17,8;0,0;16,6;0,0;0,0;N;N;0,0;0,0;
40000015;1;11;BO;2,9;3,77;37,6;4,76;;400;100;100;100;100;100;11;100;;;19,9;0,0;17,7;18,8;0,0;17,2;0,0;0,0;N;N;0,0;0,0;
40000015;1;12;MD;3,02;0,53;80,0;3,07;;400;100;100;100;100;100;12;100;;;23,7;0,0;19,1;23,6;18,0;19,0;0,0;0,0;A;A;0,0;0,0;
40000015;1;13;BO;5,17;0,85;80,7;5,24;;400;100;100;100;100;100;13;100;;;14,7;0,0;14,5;14,6;0,0;14,4;0,0;0,0;N;N;0,0;0,0;
40000015;1;14;BO;4,1;-2,03;116,3;4,58;;400;100;100;100;100;100;14;100;;;17,9;0,0;16,6;16,2;0,0;15,6;0,0;0,0;N;N;0,0;0,0;
40000015;1;15;DBZ;5,36;-2,66;116,4;5,98;;100;100;100;100;100;100;15;100;;;21,2;0,0;18,1;16,2;14,7;16,0;0,0;0,0;N;N;0,0;0,0;
40000015;1;16;BO;-0,34;-0,85;201,8;0,92;;100;100;100;200;100;100;16;100;;;10,1;9,7;10,4;10,0;0,0;10,3;0,0;0,0;A;A;0,0;0,0;
40000015;1;17;BO;-0,01;-2,5;180,2;2,5;;100;100;100;100;100;100;17;100;;;25,8;18,5;20,3;21,8;0,0;18,7;0,0;0,0;A;A;0,0;0,0;
40000015;1;18;BO;0,09;-5,81;179,1;5,81;;100;100;100;100;100;100;18;100;;;18,7;17,1;17,1;16,3;0,0;15,6;0,0;0,0;N;N;0,0;0,0;
40000015;1;19;BO;-1,56;-5,6;195,6;5,81;;400;100;100;;100;100;19;100;;;12,9;0,0;13,1;12,8;0,0;13,0;0,0;0,0;N;N;0,0;0,0;
40000015;1;20;BO;-2,85;-4,07;215,0;4,97;;400;100;100;100;100;100;20;100;;;22,3;0,0;18,9;21,2;0,0;18,4;0,0;0,0;N;N;0,0;0,0;
40000015;1;21;DBZ;-6,24;-2,41;248,9;6,69;;100;100;100;100;100;100;0;;;;13,8;0,0;14,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000015;1;22;BO;-3,2;-1,09;251,2;3,38;;100;100;100;100;100;100;0;;;;12,1;0,0;12,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000015;1;23;DBZ;5,78;3,16;61,3;6,59;;100;100;100;100;100;100;0;;;;12,2;0,0;13,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000016;1;1;DBZ;-3,94;1,54;291,3;4,23;;100;100;100;100;100;100;1;100;;;19,0;15,3;14,8;15,4;11,3;12,6;0,0;0,0;N;N;0,0;0,0;
40000016;1;2;HB;-6,11;1,79;286,3;6,37;;100;100;100;100;100;100;2;100;;;16,8;10,9;13,2;13,3;10,1;11,3;0,0;0,0;N;N;0,0;0,0;
40000016;1;3;DBZ;-1,69;3,68;335,3;4,05;;100;100;100;100;100;100;3;100;;;16,7;0,0;13,5;13,7;10,5;11,4;0,0;0,0;N;N;0,0;0,0;
40000016;1;4;HB;1,08;6,79;9,0;6,88;;100;100;100;100;100;100;4;100;;;13,1;0,0;11,2;12,1;9,4;10,6;0,0;0,0;N;N;0,0;0,0;
40000016;1;5;BO;5,93;-1,79;106,8;6,19;;100;100;100;100;100;100;5;100;;;19,3;0,0;15,1;15,4;11,2;12,6;0,0;0,0;N;N;0,0;0,0;
40000016;1;6;BO;1,78;-3,51;153,1;3,94;;100;100;100;100;100;100;6;100;;;21,4;17,0;16,3;15,1;11,9;12,3;0,0;0,0;N;N;0,0;0,0;
40000016;1;7;BO;-1,67;-6,78;193,8;6,98;;100;100;100;100;100;100;7;100;;;25,5;0,0;18,1;19,1;11,5;15,0;0,0;0,0;N;N;0,0;0,0;
40000016;1;8;KL;0,52;-2,38;167,7;2,44;;100;100;100;100;100;100;0;;;;8,5;7,6;8,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000016;1;9;BO;2,24;-5,22;156,8;5,68;;100;100;100;100;100;100;0;;;;13,0;12,7;10,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000016;1;10;HB;-4,52;2,36;297,6;5,1;;100;100;100;100;100;100;0;;;;12,2;11,9;10,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000016;1;11;BO;4,23;-2,03;115,6;4,69;;100;100;100;100;100;100;0;;;;13,7;0,0;11,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
40000018;1;1;DBZ;1,03;0,18;80,1;1,05;;100;100;100;100;100;100;1;100;;;14,9;18,5;17,1;13,8;16,9;16,5;0,0;0,0;A;A;0,0;0,0;
40000018;1;2;DBZ;2,83;1,03;70,0;3,01;;100;100;100;100;100;100;2;100;;;16,2;17,6;17,7;15,7;0,0;17,5;0,0;0,0;N;N;0,0;0,0;
40000018;1;3;DBZ;2,88;3,21;41,9;4,31;;100;100;100;100;100;100;3;100;;;21,7;0,0;19,8;19,2;0,0;19,0;0,0;0,0;N;N;0,0;0,0;
40000018;1;4;DBZ;1,66;4,57;20,0;4,86;;100;100;100;100;100;100;4;100;;;13,9;0,0;16,5;12,6;0,0;15,7;0,0;0,0;N;N;0,0;0,0;
40000018;1;5;DBZ;0,04;2,85;0,8;2,85;;100;100;100;100;100;100;5;100;;;14,6;0,0;16,9;12,5;0,0;15,7;0,0;0,0;N;N;0,0;0,0;
40000018;1;6;DBZ;-0,38;3,34;353,5;3,36;;100;100;100;100;100;100;6;100;;;16,5;0,0;17,9;15,6;0,0;17,4;0,0;0,0;N;N;0,0;0,0;
40000018;1;7;BK;-1,92;2,19;318,8;2,91;;100;100;100;100;100;100;7;100;;;19,3;18,2;17,9;18,4;17,6;17,4;0,0;0,0;A;A;0,0;0,0;
40000018;1;8;DBZ;-3,21;2,65;309,5;4,16;;100;100;100;100;100;100;8;100;;;18,6;0,0;18,7;17,6;0,0;18,3;0,0;0,0;N;N;0,0;0,0;
40000018;1;9;DBZ;-6,33;1,46;283,0;6,5;;100;100;100;100;100;100;9;100;;;20,3;0,0;19,3;18,7;0,0;18,8;0,0;0,0;N;N;0,0;0,0;
40000018;1;10;DBZ;-6,05;-0,84;262,1;6,11;;100;100;100;100;100;100;10;100;;;19,6;0,0;19,1;17,6;0,0;18,3;0,0;0,0;N;N;0,0;0,0;
40000018;1;11;DBZ;-4,43;-0,07;269,1;4,43;;100;100;100;100;100;100;11;100;;;13,5;0,0;16,3;12,9;0,0;15,9;0,0;0,0;N;N;0,0;0,0;
40000018;1;12;DBZ;-2,91;0,31;276,1;2,93;;100;100;100;100;100;100;12;100;;;16,3;0,0;17,8;14,5;0,0;16,9;0,0;0,0;N;N;0,0;0,0;
40000018;1;13;DBZ;-1,58;-0,35;257,5;1,62;;100;100;100;100;100;100;13;100;;;15,9;17,4;17,6;14,4;0,0;16,8;0,0;0,0;A;A;0,0;0,0;
40000018;1;14;DBZ;-1,29;-3,27;201,5;3,52;;100;100;100;100;100;100;14;100;;;19,5;0,0;19,1;18,9;0,0;18,9;0,0;0,0;N;N;0,0;0,0;
40000018;1;15;DBZ;-2,94;-6,29;205,1;6,94;;100;100;100;100;100;100;15;100;;;20,3;0,0;19,3;17,8;0,0;18,4;0,0;0,0;N;N;0,0;0,0;
40000018;1;16;DBZ;-3,83;-4,48;220,5;5,89;;100;100;100;100;100;100;16;100;;;13,7;0,0;16,4;12,1;0,0;15,4;0,0;0,0;N;N;0,0;0,0;
40000018;1;17;BK;-0,68;-3,58;190,8;3,64;;100;100;100;100;100;100;17;100;;;16,0;0,0;15,9;14,7;12,9;14,9;0,0;0,0;N;N;0,0;0,0;
40000018;1;18;DBZ;1,16;-5,6;168,3;5,72;;100;100;100;100;100;100;18;100;;;15,5;0,0;17,4;14,2;15,5;16,7;0,0;0,0;N;N;0,0;0,0;
40000018;1;19;DBZ;0,27;-1,68;170,9;1,7;;100;100;100;100;100;100;19;100;;;14,4;17,9;16,8;12,4;0,0;15,6;0,0;0,0;A;A;0,0;0,0;
40000018;1;20;DBZ;2,52;-1,49;120,6;2,93;;100;100;100;100;100;100;20;100;;;20,6;18,3;19,4;18,5;18,7;18,7;0,0;0,0;A;A;0,0;0,0;
40000018;1;21;DBZ;4,49;-2,95;123,3;5,37;;100;100;100;100;100;100;21;100;;;18,7;0,0;18,8;15,6;0,0;17,4;0,0;0,0;N;N;0,0;0,0;
