lokalita;plocha;datum_m;status;prist;stab;azimut_stab;vzd_stab;identifikace;duv_neob;kat_poz;poz_les;meric;pozn_plocha;datum_m_pred;prist_pred;kat_poz_pred;poz_les_pred;nadm_vyska;lt;cil_zasoba;cbp;vyr_doba;mdcel
70359572,0;1;2022-08-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;414,42;2B1;250,0;7,8;50,0;4,6
70359884,0;1;2022-09-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;421,09;3S6;250,0;7,8;50,0;4,6
70360477,0;1;2022-08-15;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;412,71;2H2;250,0;7,8;50,0;4,6
70360597,0;1;2022-08-30;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;435,68;3B1;250,0;7,8;50,0;4,6
70360709,0;1;2022-09-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;431,01;3W1;250,0;7,8;50,0;4,6
70360901,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;440,25;3S6;250,0;7,8;50,0;4,6
70360909,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;463,19;2S3;250,0;7,8;50,0;4,6
70361470,0;1;2022-08-15;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;399,6;2S3;250,0;5,8;50,0;4,6
70362703,0;1;2022-09-21;200;100;200;47,3;1,2;;;100;100;Zahradnicek;;1901-01-01;;;;388,42;2B4e;250,0;5,8;50,0;4,6
70362759,0;1;2022-09-26;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;487,16;3H3;250,0;7,8;50,0;4,6
70364872,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Plocha v kulture;1901-01-01;;;;452,09;3K4;250,0;7,8;50,0;4,6
70366699,0;1;2022-09-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;363,37;2B4e;250,0;5,8;50,0;4,6
70366859,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;412,49;3S4e;250,0;7,8;50,0;4,6
70367899,0;1;2022-08-05;200;100;100;0,0;0,0;;;200;300;Zahradnicek;Ustredi;1901-01-01;;;;453,92;2B4;250,0;7,8;50,0;4,6
70368484,0;1;2022-08-15;200;100;100;0,0;0,0;;;100;100;Zahradnicek;plocha zorana na jare;1901-01-01;;;;412,27;2H2;250,0;7,8;50,0;4,6
70368916,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;477,03;2H3;250,0;7,8;50,0;4,6
70369729,0;1;2022-09-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;486,51;3H3;250,0;7,8;50,0;4,6
70370930,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;495,03;3B1;250,0;7,8;50,0;4,6
70371539,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;443,3;2B4;250,0;7,8;50,0;4,6
70371763,0;1;2022-09-26;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;493,1;3W1;250,0;7,8;50,0;4,6
70372476,0;1;2022-08-15;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;383,1;2H2;250,0;5,8;50,0;4,6
70372756,0;1;2022-09-26;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;498,53;3W1;250,0;7,8;50,0;4,6
70373036,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;518,26;3H1;250,0;7,8;50,0;4,6
70373052,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;515,24;3H1;250,0;7,8;50,0;4,6
70374590,0;1;2022-09-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;440,95;3B4e;250,0;7,8;50,0;4,6
70374710,0;1;2022-09-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;394,45;2D4;250,0;5,8;50,0;4,6
70374926,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;501,52;3A4;250,0;6,8;50,0;4,6
70375511,0;1;2022-08-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;427,84;3S3;250,0;7,8;50,0;4,6
70376536,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;429,95;2B4;250,0;7,8;50,0;4,6
70377048,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;522,72;3B1;250,0;7,8;50,0;4,6
70377738,0;1;2022-09-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;504,76;3B1;250,0;7,8;50,0;4,6
70378723,0;1;2022-09-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;J.Zahr. WhatsApp 24.11.: Prosím přepiš původní (odloženou) 618973 (bez 0 na konci) na 378723 Dík.;1901-01-01;;;;489,44;3J8;250,0;6,8;50,0;4,6
70379891,0;1;2022-07-25;200;100;100;0,0;0,0;;;200;300;Zahradnicek;Zamek, park;1901-01-01;;;;415,94;NE;;;50,0;4,6
70380524,0;1;2022-08-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;451,28;3S3;250,0;7,8;50,0;4,6
70381060,0;1;2022-07-25;200;100;100;0,0;0,0;;;200;300;Zahradnicek;Hajovna;1901-01-01;;;;525,14;3S6;250,0;7,8;50,0;4,6
70382021,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;503,29;3H1;250,0;7,8;50,0;4,6
70382598,0;1;2022-09-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;420,17;3B4e;250,0;7,8;50,0;4,6
70382758,0;1;2022-09-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;499,51;3W1;250,0;7,8;50,0;4,6
70382910,0;1;2022-08-24;200;100;100;0,0;0,0;;;200;300;Zahradnicek;Zahrada;1901-01-01;;;;436,48;;0,0;0,0;50,0;4,6
70383038,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;522,64;3B1;250,0;7,8;50,0;4,6
70383519,0;1;2022-08-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;412,67;3S3e;250,0;7,8;50,0;4,6
70384544,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;439,07;3C1;250,0;7,8;50,0;4,6
70386487,0;1;2022-09-23;200;100;100;0,0;0,0;;;100;200;Zahradnicek;;1901-01-01;;;;356,67;2H2;250,0;5,8;50,0;4,6
70386751,0;1;2022-09-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;501,39;3W1;250,0;7,8;50,0;4,6
70387560,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;474,56;2B1;250,0;7,8;50,0;4,6
70388945,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;520,78;3B7;250,0;7,8;50,0;4,6
70389512,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;370,74;3S3e;250,0;5,8;50,0;4,6
70389592,0;1;2022-08-30;200;200;100;0,0;0,0;;;200;300;Zahradnicek;Uprostred firemniho arealu;1901-01-01;;;;477,83;3B1;250,0;7,8;50,0;4,6
70390521,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;392,27;3S3e;250,0;5,8;50,0;4,6
70390953,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;511,14;4D9;250,0;6,8;50,0;4,6
70391506,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;383,03;2S1;250,0;5,8;50,0;4,6
70391602,0;1;2022-09-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;435,81;3B4e;250,0;7,8;50,0;4,6
70391922,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;456,03;3S6;250,0;7,8;50,0;4,6
70392034,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;511,68;3H1;250,0;7,8;50,0;4,6
70392763,0;1;2022-09-26;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;483,05;3A9;250,0;6,8;50,0;4,6
70393043,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;512,64;4H3;250,0;7,8;50,0;4,6
70393753,0;1;2022-09-22;200;100;100;0,0;0,0;;;100;100;Zahradnicek;2etaze,clona vrchni 20%;1901-01-01;;;;498,22;3W1;250,0;7,8;50,0;4,6
70394017,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;514,35;3B1;250,0;7,8;50,0;4,6
70394570,0;1;2022-08-08;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;466,83;3B1;250,0;7,8;50,0;4,6
70394738,0;1;2022-09-22;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;521,09;3X1;250,0;3,5;50,0;4,6
70394954,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;503,47;4D9;250,0;6,8;50,0;4,6
70395564,0;1;2022-08-08;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;451,26;3D1;250,0;6,8;50,0;4,6
70396028,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;512,12;4H3;250,0;7,8;50,0;4,6
70397548,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;450,82;2C2;250,0;7,8;50,0;4,6
70398517,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;416,52;2S1;250,0;7,8;50,0;4,6
70398925,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Skladka, subplochy;1901-01-01;;;;444,68;3S1;250,0;7,8;50,0;4,6
70398941,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;496,42;3B1;250,0;7,8;50,0;4,6
70400070,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;527,27;4B1;250,0;7,8;50,0;4,6
70400535,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;386,84;3V1;250,0;6,8;50,0;4,6
70400559,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;444,74;3F3;250,0;7,8;50,0;4,6
70401509,0;1;2022-08-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;383,39;2B1;250,0;5,8;50,0;4,6
70401541,0;1;2022-08-09;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;414,41;3S3e;250,0;7,8;50,0;4,6
70402061,0;1;2022-07-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;5 m od cesty;1901-01-01;;;;526,59;4B1;250,0;7,8;50,0;4,6
70402502,0;1;2022-08-10;200;100;100;0,0;0,0;;;100;200;Zahradnicek;;1901-01-01;;;;362,9;2B1;250,0;5,8;50,0;4,6
70402598,0;1;2022-09-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;467,1;3D1;250,0;6,8;50,0;4,6
70402742,0;1;2022-09-22;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;515,09;3H3;250,0;7,8;50,0;4,6
70403086,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;511,08;4H3;250,0;7,8;50,0;4,6
70403567,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;428,37;3B7e;250,0;7,8;50,0;4,6
70404728,0;1;2022-09-22;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;504,89;3A9;250,0;6,8;50,0;4,6
70404960,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;481,9;4D9;250,0;6,8;50,0;4,6
70405032,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;532,19;4B1;250,0;7,8;50,0;4,6
70405584,0;1;2022-08-08;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;494,2;3B4;250,0;7,8;50,0;4,6
70405736,0;1;2022-09-22;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;508,81;3A9;250,0;6,8;50,0;4,6
70407041,0;1;2022-10-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;522,51;4H3;250,0;7,8;50,0;4,6
70407753,0;1;2022-09-22;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;507,83;3W1;250,0;7,8;50,0;4,6
70407937,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;458,88;3N3;250,0;7,8;50,0;4,6
70407953,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;473,08;4B1;250,0;7,8;50,0;4,6
70408562,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;479,92;3B1;250,0;7,8;50,0;4,6
70409058,0;1;2022-07-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;536,7;4S6;250,0;7,8;50,0;4,6
70409767,0;1;2022-09-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;486,58;3H3;250,0;7,8;50,0;4,6
70409983,0;1;2022-07-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;528,54;3B7;250,0;7,8;50,0;4,6
70411514,0;1;2022-08-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;385,01;3B1;250,0;5,8;50,0;4,6
70411554,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;458,6;3F4;250,0;7,8;50,0;4,6
70411610,0;1;2022-09-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;479,97;3B1;250,0;7,8;50,0;4,6
70412074,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;531,28;4B1;250,0;7,8;50,0;4,6
70413099,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;486,89;4S6;250,0;7,8;50,0;4,6
70413596,0;1;2022-08-08;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;495,5;3B1;250,0;7,8;50,0;4,6
70414533,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;439,74;2S3;250,0;7,8;50,0;4,6
70414749,0;1;2022-09-22;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;500,44;3W1;250,0;7,8;50,0;4,6
70414981,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;519,3;3B7;250,0;7,8;50,0;4,6
70415013,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;555,6;3B1;250,0;7,8;50,0;4,6
70415053,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;541,2;4S6;250,0;7,8;50,0;4,6
70415542,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;434,78;3H1;250,0;7,8;50,0;4,6
70415622,0;1;2022-09-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;491,18;3B1;250,0;7,8;50,0;4,6
70415950,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;480,56;3S3;250,0;7,8;50,0;4,6
70416086,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;520,6;4S6;250,0;7,8;50,0;4,6
70417063,0;1;2022-07-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;544,83;4S6;250,0;7,8;50,0;4,6
70417111,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;447,63;4D2;250,0;6,8;50,0;4,6
70418041,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;200;Zahradnicek;;1901-01-01;;;;546,46;4S6;250,0;7,8;50,0;4,6
70418978,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;490,25;4D9;250,0;6,8;50,0;4,6
70419588,0;1;2022-08-08;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;482,92;3B1;250,0;7,8;50,0;4,6
70419788,0;1;2022-09-26;200;100;200;268,4;6,3;;;100;200;Zahradnicek;stred bez stabiizace pod el. vedenim;1901-01-01;;;;457,19;3W1;250,0;7,8;50,0;4,6
70420052,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;541,18;4H3;250,0;7,8;50,0;4,6
70421571,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;466,43;3S3;250,0;7,8;50,0;4,6
70422075,0;1;2022-07-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;541,34;4S6;250,0;7,8;50,0;4,6
70422636,0;1;2022-09-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;475,94;2S3;250,0;7,8;50,0;4,6
70422972,0;1;2022-07-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;506,96;3B7;250,0;7,8;50,0;4,6
70423549,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;441,28;3B1;250,0;7,8;50,0;4,6
70423629,0;1;2022-09-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;482,97;3B1;250,0;7,8;50,0;4,6
70423645,0;1;2022-09-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;442,67;3A4;250,0;6,8;50,0;4,6
70423957,0;1;2022-08-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;466,45;3S4e;250,0;7,8;50,0;4,6
70424093,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;497,98;4S6;250,0;7,8;50,0;4,6
70424558,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;431,48;3B1;250,0;7,8;50,0;4,6
70424582,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;469,56;3B1;250,0;7,8;50,0;4,6
70425118,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;447,77;3H1;250,0;7,8;50,0;4,6
70425524,0;1;2022-09-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;360,3;3S3e;250,0;5,8;50,0;4,6
70425620,0;1;2022-09-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;482,25;3D1;250,0;6,8;50,0;4,6
70426044,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;300;Zahradnicek;Subplochy;1901-01-01;;;;554,18;4S6;250,0;7,8;50,0;4,6
70426533,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;382,05;3B4e;250,0;5,8;50,0;4,6
70426789,0;1;2022-09-26;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;463,8;4A9;250,0;6,8;50,0;4,6
70428999,0;1;2022-07-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;528,1;3B1;250,0;7,8;50,0;4,6
70429103,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;512,47;4S6;250,0;7,8;50,0;4,6
70429609,0;1;2022-08-08;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;506,49;3B1;250,0;7,8;50,0;4,6
70430562,0;1;2022-08-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;430,1;3B1;250,0;7,8;50,0;4,6
70430634,0;1;2022-09-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;482,45;3A4;250,0;6,8;50,0;4,6
70431034,0;1;2022-08-01;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;571,69;4A4;250,0;6,8;50,0;4,6
70431122,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Jen mlazina;1901-01-01;;;;457,35;3H1;250,0;7,8;50,0;4,6
70431619,0;1;2022-09-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;481,07;3B1;250,0;7,8;50,0;4,6
70432043,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;563,66;4B1;250,0;7,8;50,0;4,6
70432075,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;554,18;4S6;250,0;7,8;50,0;4,6
70432980,0;1;2022-07-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;490,52;3B7;250,0;7,8;50,0;4,6
70433100,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;517,75;4H1;250,0;7,8;50,0;4,6
70438091,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;542,31;4S6;250,0;7,8;50,0;4,6
70438556,0;1;2022-08-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;396,53;2S3e;250,0;5,8;50,0;4,6
70439036,0;1;2022-07-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;563,56;4B1;250,0;7,8;50,0;4,6
70439974,0;1;2022-08-25;200;100;100;0,0;0,0;;;200;300;Zahradnicek;Louka a cast rezervace;1901-01-01;;;;439,87;;0,0;0,0;50,0;4,6
70440535,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;422,79;2S3;250,0;7,8;50,0;4,6
70440631,0;1;2022-09-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;484,6;3B1;250,0;7,8;50,0;4,6
70442618,0;1;2022-08-12;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;492,99;3B1;250,0;7,8;50,0;4,6
70444549,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;424,66;3B1;250,0;7,8;50,0;4,6
70445125,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;492,04;4D9;250,0;6,8;50,0;4,6
70445133,0;1;2022-10-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Holina  bez jedineho stromu hroubi.Jen parezy.;1901-01-01;;;;475,33;4S6;250,0;7,8;50,0;4,6
70446099,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;550,21;4S6;250,0;7,8;50,0;4,6
70446564,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;404,25;3B1e;250,0;7,8;50,0;4,6
70447012,0;1;2022-07-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;538,2;4B1;250,0;7,8;50,0;4,6
70447028,0;1;2022-07-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;532,69;4H3;250,0;7,8;50,0;4,6
70447044,0;1;2022-07-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;556,22;4B1;250,0;7,8;50,0;4,6
70447653,0;1;2022-09-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;441,01;2B4;250,0;7,8;50,0;4,6
70448149,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Holina jen parezy;1901-01-01;;;;446,16;4O1;250,0;7,8;50,0;4,6
70448542,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;408,62;3B1e;250,0;7,8;50,0;4,6
70448638,0;1;2022-09-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;480,6;3B7;250,0;7,8;50,0;4,6
70450109,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;544,42;4S1;250,0;7,8;50,0;4,6
70451624,0;1;2022-08-12;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;493,92;3B1;250,0;7,8;50,0;4,6
70452961,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;485,77;3B1;250,0;7,8;50,0;4,6
70453025,0;1;2022-07-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;520,88;4B1;250,0;7,8;50,0;4,6
70453634,0;1;2022-08-12;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;457,57;3D1;250,0;6,8;50,0;4,6
70454018,0;1;2022-10-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;522,16;4B1;250,0;7,8;50,0;4,6
70454042,0;1;2022-07-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;544,33;4S6;250,0;7,8;50,0;4,6
70454539,0;1;2022-08-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;444,09;3S6;250,0;7,8;50,0;4,6
70455972,0;1;2022-08-01;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;489,46;3S6;250,0;7,8;50,0;4,6
70455980,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;457,2;3A1;250,0;6,8;50,0;4,6
70456036,0;1;2022-07-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;536,24;4S6;250,0;7,8;50,0;4,6
70457157,0;1;2022-08-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Holina, jen parezy;1901-01-01;;;;457,1;4O1;250,0;7,8;50,0;4,6
70457817,0;1;2022-09-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;359,05;3A9;250,0;5,8;50,0;4,6
